1996,1,1,1,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,5.3,99.9,65,101030,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,250,3.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,2,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.6,99.9,66,101000,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,250,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,3,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.7,99.9,67,100940,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,250,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,4,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.4,99.9,60,100920,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,250,1.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,5,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.9,99.9,59,100820,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,2.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,6,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.6,99.9,56,100730,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,7,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.7,99.9,53,100650,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,230,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,8,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.7,99.9,55,100600,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,230,1.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,9,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.5,99.9,55,100610,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,230,1.6,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,10,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.8,99.9,54,100600,9999,9999,9999,44,9999,9999,999999,999999,999999,9999,230,2.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,11,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,5.6,99.9,55,100640,9999,9999,9999,106,9999,9999,999999,999999,999999,9999,230,2.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,12,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.4,99.9,55,100670,9999,9999,9999,172,9999,9999,999999,999999,999999,9999,250,5.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,13,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9,99.9,44,100670,9999,9999,9999,289,9999,9999,999999,999999,999999,9999,270,5.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,14,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.7,99.9,51,100610,9999,9999,9999,314,9999,9999,999999,999999,999999,9999,270,7.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,15,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.1,99.9,45,100660,9999,9999,9999,219,9999,9999,999999,999999,999999,9999,270,5.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,16,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.6,99.9,29,100700,9999,9999,9999,300,9999,9999,999999,999999,999999,9999,270,5.2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,17,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,9.6,99.9,33,100730,9999,9999,9999,203,9999,9999,999999,999999,999999,9999,250,5.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,18,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.6,99.9,53,100760,9999,9999,9999,64,9999,9999,999999,999999,999999,9999,250,5.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,19,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8.1,99.9,59,100800,9999,9999,9999,3,9999,9999,999999,999999,999999,9999,230,4.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,20,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.9,99.9,66,100770,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,230,3.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,21,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.6,99.9,61,100840,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,5.3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,22,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,6.9,99.9,67,100790,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,3.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,23,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,6.3,99.9,61,100750,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,3.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,1,24,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,5.6,99.9,50,100820,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,3.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,1,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.8,99.9,44,100970,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,3.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,2,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4,99.9,46,101120,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,320,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,3,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3,99.9,46,101250,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,230,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,4,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.3,99.9,50,101380,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,320,0.7,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,5,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.1,99.9,50,101490,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,6,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.5,99.9,46,101590,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,7,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.2,99.9,50,101680,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,8,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.9,99.9,49,101770,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,9,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,0.8,99.9,48,101830,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,320,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,10,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,1.1,99.9,36,101910,9999,9999,9999,69,9999,9999,999999,999999,999999,9999,20,0.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,11,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,2.8,99.9,29,102030,9999,9999,9999,214,9999,9999,999999,999999,999999,9999,290,3.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,12,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.6,99.9,23,102110,9999,9999,9999,339,9999,9999,999999,999999,999999,9999,270,3.1,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,13,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,5.7,99.9,22,102070,9999,9999,9999,414,9999,9999,999999,999999,999999,9999,270,3,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,14,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,6.9,99.9,20,102040,9999,9999,9999,444,9999,9999,999999,999999,999999,9999,250,3.4,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,15,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.5,99.9,19,102090,9999,9999,9999,428,9999,9999,999999,999999,999999,9999,270,2.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,16,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7.6,99.9,18,102080,9999,9999,9999,342,9999,9999,999999,999999,999999,9999,290,2.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,17,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,8,99.9,19,102140,9999,9999,9999,214,9999,9999,999999,999999,999999,9999,270,2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,18,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,7,99.9,21,102200,9999,9999,9999,83,9999,9999,999999,999999,999999,9999,290,1.8,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,19,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,5.3,99.9,27,102260,9999,9999,9999,3,9999,9999,999999,999999,999999,9999,270,1.5,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,20,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,4.7,99.9,28,102320,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,290,1.9,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
1996,1,2,21,60,?9?9?9?9E0?9?9?9*9*9?9*9*9?9?9?9?9?9*9*_*9*9,3.5,99.9,34,102370,9999,9999,9999,0,9999,9999,999999,999999,999999,9999,270,2,99,99,9999,99999,9,999999999,999,0.999,999,99,999,999,99
