Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
1.8,22,102120.0,290,2.7,0.0
1,26,102110.0,290,2.6,0.0
0.6,28,102060.0,270,2,0.0
-2.6,40,102070.0,110,1.3,0.0
-3.3,43,102130.0,0,0.4,0.0
-3.6,46,102110.0,0,0,0.0
-4.6,47,102090.0,0,0.3,0.0
-5.1,54,102080.0,0,0.1,0.0
-5.2,56,102090.0,0,0.2,0.0
-4.8,62,102130.0,270,1.6,0.0
-1.1,35,102130.0,270,1.6,0.0
0.2,34,102170.0,270,2.3,80.555562
1.1,36,102190.0,270,2.9,219.44446200000002
2.4,34,102160.0,250,2.8,355.555584
3.7,27,102060.0,250,3.5,458.33337
4.8,24,101940.0,290,3.7,508.33337400000005
5.3,23,101880.0,290,3.9,472.22226
5.8,25,101900,290,4.6,375.00003000000004
5.3,27,101990.0,320,4,261.111132
4.2,31,101940.0,320,3,102.777786
3.9,33,101930.0,290,3.3,0.0
3.5,35,101950.0,290,2.5,0.0
3.3,35,101970.0,290,2.8,0.0
3,38,101970.0,290,2.6,0.0
2.2,43,101930.0,290,1.7,0.0
2.2,44,101930.0,290,3.4,0.0
1.9,47,101930.0,290,2.8,0.0
1.6,49,101920.0,270,2.1,0.0
1.4,52,101960.0,270,2.6,0.0
1,51,101940.0,290,2.3,0.0
1,50,101930.0,270,2.9,0.0
0.2,56,101920.0,320,1.9,0.0
0.1,58,101920.0,290,1.7,0.0
0,59,101940.0,290,1.6,0.0
0.2,57,101970.0,290,2.6,0.0
0.8,49,101970.0,290,3.3,80.555562
1.8,40,102010.0,320,3,241.666686
2.7,30,101980.0,320,3.6,388.88892
3.2,29,101850.0,320,4.6,488.888928
4.2,27,101760.0,290,5.4,525.000042
5,23,101710.0,290,5.2,505.55559600000004
4.3,22,101750.0,320,4.6,400.000032
4.4,22,101740.0,320,5.4,250.00002
3.2,24,101790.0,320,6,86.111118
2.4,28,101850.0,290,4.5,0.0
1.6,18,102010.0,290,3.9,0.0
-0.3,23,102090.0,290,5.5,0.0
-0.6,27,102100,290,4.6,0.0
-1.1,32,102120.0,290,4.5,0.0
-1.5,37,102200,290,2.6,0.0
-2,40,102260.0,320,2.5,0.0
-2.8,37,102350.0,320,2.6,0.0
-3.1,31,102500,320,2.7,0.0
-3.8,34,102559.99999999999,320,1.9,0.0
-4.2,33,102650.0,290,2.7,0.0
-4.7,31,102740.00000000001,290,3,0.0
-5,30,102790.00000000001,270,3.2,0.0
-5.3,31,102820.0,270,2.9,0.0
-5.4,32,102800,290,1.7,0.0
-5,35,102820.0,340,1.1,97.22223
-3.6,28,102840.00000000001,290,2.4,252.77779800000002
-1.5,26,102770.0,270,1.5,397.222254
0.2,25,102670.0,270,1.7,519.4444860000001
1.8,26,102570.0,270,1.7,552.777822
2.2,28,102470.0,290,1.5,338.888916
3.8,29,102409.99999999999,250,0.8,263.88891
4,33,102430.0,290,1.3,222.22224000000003
3.5,29,102370.0,290,1.1,100.000008
2.7,30,102370.0,290,1,2.777778
1.4,33,102350.0,340,0.7,0.0
0,38,102310.0,0,0.4,0.0
-1,41,102250.0,0,0.2,0.0
-2,45,102250.0,0,0.2,0.0
-1.3,43,102240.0,0,0.2,0.0
-2.2,45,102110.0,50,0.7,0.0
-1.9,45,102040.0,340,0.9,0.0
-2.8,52,102000,0,0.4,0.0
-2.1,49,101980.0,360,1,0.0
-2.1,49,101940.0,340,1,0.0
-1.7,46,101880.0,360,0.7,0.0
-1.2,42,101870.0,360,0.6,0.0
-0.9,40,101880.0,340,1,0.0
0.5,28,101840.0,270,2,0.0
1.1,24,101830.0,250,2.3,75.00000600000001
2,19,101860.0,270,3.1,127.77778800000002
3.9,14,101830.0,270,3.1,313.888914
4.8,22,101720.0,290,4.9,441.66670200000004
5.2,21,101640.0,290,6.5,530.555598
5.2,21,101600,290,5.9,533.333376
5.1,30,101630.0,290,7.4,411.111144
4.9,39,101650.0,290,5.8,277.7778
3.7,47,101690.0,290,5.5,58.333338
3.5,50,101710.0,290,4,0.0
2.8,52,101850.0,290,3.7,0.0
2,54,101870.0,320,3.4,0.0
1.6,55,101850.0,320,3.3,0.0
1.1,58,101830.0,290,3.1,0.0
1,58,101860.0,270,3.4,0.0
0.7,60,101880.0,270,2.9,0.0
0.7,59,101940.0,270,3.7,0.0
0.1,62,101930.0,270,2.4,0.0
0.4,60,101940.0,270,3.3,0.0
-1.1,64,101880.0,320,1.5,0.0
-1.9,71,101910.0,360,0.9,0.0
-1.7,72,101890.0,270,1.6,0.0
-2.7,74,102010.0,110,1.6,0.0
-3.1,74,102010.0,110,1.4,0.0
-1.8,73,102110.0,70,1.2,69.44445
0,64,102100,110,1,166.66668
2.2,54,102020.0,110,0.8,311.11113600000004
4.5,44,101980.0,290,1.4,461.111148
5.9,37,101860.0,20,0.9,500.00004
7.3,33,101770.0,70,1.2,472.22226
7.6,38,101700,110,2.5,386.111142
8.1,38,101670.0,140,2.5,258.33335400000004
7.5,39,101670.0,160,1.9,83.33334
6.6,41,101670.0,0,0.2,0.0
5.6,46,101730.0,0,0.2,0.0
5.3,47,101720.0,0,0.3,0.0
4.3,53,101640.0,110,0.6,0.0
4.1,54,101590.0,0,0.2,0.0
4,55,101570.0,90,0.6,0.0
4.3,56,101530.0,0,0,0.0
4.3,58,101510.0,250,0.7,0.0
3.9,67,101550.0,0,0.4,0.0
3.5,75,101570.0,320,1.2,0.0
3.2,86,101490.0,250,0.8,0.0
3,88,101470.0,250,1.2,0.0
2.7,91,101480.0,90,0.5,0.0
2.7,93,101520.0,0,0.1,0.0
2.6,94,101570.0,0,0.2,0.0
2.6,95,101560.0,110,0.5,0.0
3,94,101600,0,0.3,8.333334
3.1,92,101570.0,0,0.3,47.222226000000006
3.7,91,101460.0,0,0.4,94.44445200000001
4.4,89,101430.0,270,1.4,108.33334200000002
4.9,85,101380.0,270,2.1,105.555564
5.5,84,101370.0,270,1.3,66.666672
5.8,78,101440.0,290,1.5,108.33334200000002
5.9,74,101480.0,320,0.9,72.222228
5.4,75,101540.0,320,0.7,8.333334
4.4,90,101600,70,0.6,0.0
3.1,94,101580.0,0,0.3,0.0
1.8,96,101590.0,0,0.3,0.0
1.6,97,101620.0,0,0.4,0.0
0.5,97,101630.0,0,0.1,0.0
-0.6,98,101660.0,110,1,0.0
-0.9,98,101690.0,0,0.3,0.0
-1,98,101730.0,320,0.5,0.0
-1.8,98,101750.0,0,0.4,0.0
-2.2,98,101720.0,140,1.1,0.0
-2.4,98,101700,140,1.1,0.0
-2.3,98,101730.0,140,0.7,0.0
-2.5,98,101800,110,0.9,0.0
-2.8,98,101840.0,0,0.2,0.0
-2.2,98,101870.0,0,0.4,36.111114
-1.2,98,101890.0,0,0.3,97.22223
0.5,98,101850.0,70,0.5,322.222248
4.3,78,101740.0,70,0.9,452.777814
6.4,54,101680.0,290,1.4,491.66670600000003
7.2,49,101650.0,290,1.7,463.888926
8.8,46,101630.0,270,1.8,375.00003000000004
9.3,41,101640.0,270,1.7,252.77779800000002
7.6,45,101680.0,320,1.3,105.555564
6.4,49,101700,320,0.9,0.0
4.6,60,101770.0,90,0.7,0.0
2.5,74,101800,0,0.1,0.0
1.5,76,101810.0,0,0.4,0.0
0.5,84,101840.0,0,0.3,0.0
0.1,83,101860.0,0,0.2,0.0
-0.6,90,101880.0,0,0,0.0
-1.6,92,101880.0,110,0.7,0.0
-1.6,94,101880.0,0,0,0.0
-2.5,95,101910.0,0,0.2,0.0
-2.7,96,101880.0,0,0.3,0.0
-3.2,96,101840.0,140,1.7,0.0
-3.4,95,101900,110,0.8,0.0
-3.7,95,101950.0,0,0.3,0.0
-3.6,94,101980.0,0,0.1,0.0
-1.9,92,102020.0,0,0.1,88.888896
-0.2,81,102040.0,20,0.8,261.111132
3.3,62,102020.0,340,1.2,386.111142
5.3,48,101900,270,2.2,475.000038
6.8,42,101780.0,270,1.9,502.777818
7.7,30,101700,290,1.7,494.44448400000005
9,30,101680.0,250,1.3,327.777804
8.3,27,101670.0,290,2.3,194.44446
7.7,28,101680.0,270,1.6,105.555564
6.5,31,101690.0,0,0.3,0.0
5.1,41,101710.0,0,0.4,0.0
3.9,50,101710.0,20,0.5,0.0
2.8,52,101650.0,340,1,0.0
1.5,58,101670.0,360,0.6,0.0
1,60,101650.0,20,0.7,0.0
0.5,61,101610.0,360,0.9,0.0
0.1,64,101560.0,340,1,0.0
-0.3,68,101510.0,0,0.3,0.0
-0.5,69,101530.0,340,1.2,0.0
-0.2,70,101520.0,50,0.5,0.0
2,64,101470.0,270,2.4,0.0
1.4,66,101420.0,290,1.1,0.0
1.3,68,101440.0,290,1.1,0.0
2.6,63,101480.0,270,2.9,0.0
3.5,54,101500,290,4.1,50.000004
4.5,48,101560.0,290,3.9,208.33335
5.1,42,101550.0,290,3.7,361.11114000000003
6.2,39,101480.0,270,3.4,433.33336800000006
6.3,35,101360.0,320,3.3,461.111148
7.4,33,101320.0,320,3.5,455.555592
7.6,32,101290.0,320,4.3,350.00002800000004
7.3,34,101300,320,2.9,227.777796
6.7,38,101290.0,270,5.1,125.00001
3.8,64,101380.0,320,5.1,5.555556
2.1,67,101490.0,340,2.7,0.0
1.8,56,101550.0,320,3.2,0.0
1.3,46,101570.0,320,2.7,0.0
0,40,101650.0,320,4.7,0.0
-1.3,45,101740.0,320,5.3,0.0
-2.4,44,101810.0,320,5.2,0.0
-3.5,48,101890.0,320,3.9,0.0
-3.9,49,101900,290,4.4,0.0
-4.3,52,101980.0,290,3.5,0.0
-4.8,48,101980.0,290,3.3,0.0
-4.9,48,101970.0,290,3.1,0.0
-5.3,48,101930.0,290,3.3,0.0
-5.4,46,101950.0,290,4.1,0.0
-5.3,46,101980.0,290,4.4,5.555556
-4.6,41,101980.0,290,3.7,130.555566
-3.1,32,102010.0,270,4,319.44446999999997
-1.7,27,101980.0,290,3.9,461.111148
-0.9,23,101930.0,290,4.6,530.555598
0.6,23,101800,290,3.9,555.5556
1.7,22,101700,270,3.6,547.222266
2.3,19,101670.0,290,3.7,461.111148
2.3,18,101660.0,320,4.4,311.11113600000004
1.7,19,101680.0,290,3.8,136.111122
0.4,20,101680.0,320,4.7,5.555556
-0.4,22,101750.0,320,3.6,0.0
-0.8,25,101780.0,290,3.7,0.0
-1.3,30,101790.0,290,3.6,0.0
-1.8,39,101760.0,290,3.2,0.0
-1.8,44,101790.0,290,3.3,0.0
-1.9,46,101760.0,290,2.7,0.0
-1.8,49,101710.0,290,4.1,0.0
-2.4,53,101700,340,1.7,0.0
-2.4,55,101680.0,360,1.2,0.0
-2.3,56,101650.0,360,0.5,0.0
-1.1,52,101560.0,270,3,0.0
