Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-1.2,80,101550.0,20,0.6,0.0
-1.6,80,101520.0,20,0.6,0.0
-1.9,80,101550.0,20,0.6,0.0
-2.2,82,101580.0,0,0.4,0.0
-2.2,79,101610.0,20,0.5,0.0
-1.7,75,101630.0,360,0.5,47.222226000000006
-0.4,72,101700,200,0.7,80.555562
1.4,64,101710.0,360,0.7,225.00001800000004
3.1,56,101650.0,20,1,300.00002400000005
4.1,54,101470.0,70,1,294.44446800000003
4.8,53,101400,90,1.2,269.444466
5.2,52,101420.0,160,1.2,244.444464
4.9,52,101420.0,290,1.3,136.111122
4.2,57,101380.0,340,1,72.222228
3.2,62,101370.0,290,1.7,5.555556
2.7,68,101400,290,1.8,0.0
2.5,72,101400,290,1.4,0.0
2.2,74,101350.0,290,1.1,0.0
2.2,73,101300,0,0.2,0.0
2.1,73,101270.0,340,0.5,0.0
2.3,72,101260.0,290,1.1,0.0
2.4,73,101210.0,290,1.8,0.0
2.2,72,101220.0,320,1.5,0.0
1.9,72,101260.0,320,1.8,0.0
1.2,75,101240.0,290,2.2,0.0
0.3,81,101170.0,320,1.8,0.0
-0.8,83,101170.0,270,1.9,0.0
-1.5,81,101190.0,250,0.8,0.0
-1.9,79,101180.0,200,0.8,0.0
-1.5,74,101230.0,270,2.2,44.444448
-0.7,69,101270.0,290,2.9,113.888898
0.1,62,101270.0,290,2.8,236.11113
0,64,101230.0,290,4.1,197.222238
0.4,61,101210.0,320,4,208.33335
1.6,49,101150.0,270,3,350.00002800000004
2.6,40,101140.0,270,2.7,366.66669600000006
1.1,31,101170.0,270,4.3,272.222244
-1,43,101240.0,290,4.2,127.77778800000002
-2.8,34,101300,290,4.2,8.333334
-3.9,43,101430.0,290,4.3,0.0
-5.3,47,101530.0,290,4.3,0.0
-6.2,51,101580.0,290,2.5,0.0
-6.5,51,101620.0,340,3.2,0.0
-6.8,51,101640.0,340,2.2,0.0
-7.1,52,101650.0,340,2.5,0.0
-7.3,52,101660.0,340,4,0.0
-7.7,53,101680.0,320,2.8,0.0
-8.1,50,101730.0,320,2.7,0.0
-8.8,53,101700,20,0.5,0.0
-9.3,51,101680.0,270,3.1,0.0
-9.4,50,101690.0,340,2.1,0.0
-9.8,51,101690.0,320,1.4,0.0
-9.8,49,101740.0,290,2.2,0.0
-9.1,46,101710.0,320,2.2,66.666672
-7.2,41,101740.0,180,1.7,194.44446
-5.3,34,101800,270,1.8,352.777806
-4.6,32,101780.0,270,2.9,344.444472
-4,28,101690.0,290,3.2,519.4444860000001
-2.7,19,101600,320,2.9,511.11115200000006
-1.9,21,101560.0,290,2.6,433.33336800000006
-1.7,25,101520.0,320,2.6,305.55558
-1.9,29,101460.0,270,1.5,138.8889
-3.2,33,101420.0,270,1.7,11.111112
-3.3,37,101430.0,270,1.8,0.0
-3.1,41,101440.0,230,2.5,0.0
-3.1,55,101450.0,230,2.6,0.0
-2.9,61,101410.0,200,2.2,0.0
-2.8,67,101400,200,1.4,0.0
-2.6,80,101370.0,200,1.6,0.0
-2.4,80,101310.0,200,0.9,0.0
-2.4,78,101270.0,0,0.1,0.0
-2.2,78,101260.0,0,0.4,0.0
-2.1,77,101210.0,0,0.3,0.0
-2.2,78,101170.0,0,0.3,0.0
-2.1,71,101140.0,0,0.3,0.0
-2.7,75,101180.0,0,0.2,0.0
-3.1,74,101240.0,320,0.8,0.0
-2.3,66,101280.0,290,1.9,66.666672
-0.7,56,101310.0,290,2.9,230.555574
0.7,39,101360.0,290,3,386.111142
1.8,27,101340.0,320,2.8,472.22226
2.4,21,101230.0,320,4.4,530.555598
3.2,19,101190.0,340,4.5,508.33337400000005
3.3,20,101220.0,320,4.3,430.55559000000005
4,20,101240.0,270,3.4,297.22224600000004
3,22,101290.0,270,3.8,138.8889
1.6,27,101300,270,2.9,13.888890000000002
0.7,31,101370.0,250,2.5,0.0
0.1,39,101440.0,290,1.3,0.0
-0.7,42,101500,290,0.6,0.0
-1.5,40,101560.0,0,0.3,0.0
-1.8,34,101630.0,290,0.7,0.0
-2.1,35,101660.0,320,0.9,0.0
-2.6,35,101650.0,290,0.9,0.0
-3,35,101670.0,290,1.1,0.0
-3.1,34,101670.0,290,1,0.0
-3.6,34,101620.0,290,0.9,0.0
-4,41,101650.0,270,1.4,0.0
-4.3,42,101670.0,290,0.8,0.0
-4.3,42,101740.0,340,0.7,0.0
-4.6,44,101810.0,340,0.8,0.0
-3.9,39,101850.0,0,0.4,75.00000600000001
-1.4,35,101790.0,20,1.3,247.22224200000002
1.8,30,101830.0,290,0.7,383.33336399999996
4.3,26,101780.0,180,1.7,475.000038
5.3,23,101650.0,200,2.9,497.22226200000006
6.1,31,101580.0,270,1.9,475.000038
6.5,33,101590.0,270,2.7,383.33336399999996
5.8,37,101630.0,290,3.1,252.77779800000002
4.5,45,101610.0,270,2.4,94.44445200000001
3,51,101590.0,290,1.6,5.555556
2.2,55,101570.0,290,1.3,0.0
1.7,58,101610.0,290,1.5,0.0
1.5,60,101600,320,1,0.0
1.4,63,101590.0,0,0.3,0.0
0.9,64,101580.0,20,0.5,0.0
0.4,67,101570.0,20,0.6,0.0
0.5,64,101590.0,20,0.6,0.0
0.5,64,101530.0,50,1,0.0
0.2,63,101520.0,70,0.7,0.0
0.1,63,101490.0,50,1.3,0.0
0.1,64,101470.0,20,0.9,0.0
0.2,64,101450.0,50,1,0.0
0.5,63,101450.0,50,1.1,0.0
0.6,62,101480.0,50,1,0.0
1.4,58,101460.0,50,1,47.222226000000006
2.7,53,101450.0,70,1.1,147.22223400000001
3.6,52,101440.0,50,1.3,138.8889
5,50,101360.0,70,1.4,216.66668400000003
6.3,51,101230.0,140,0.7,238.88890800000001
7.6,51,101110.0,230,2,352.777806
8.1,48,101020.0,200,1.7,313.888914
7.7,47,100980.0,20,0.8,136.111122
7.7,48,100910.0,270,1.2,141.66667800000002
5.9,57,100880.0,290,1.1,8.333334
4.7,62,100870.0,290,1.2,0.0
3.9,66,100850.0,270,1.2,0.0
3.9,66,100840.0,290,2.9,0.0
4.1,67,100820.0,320,1.9,0.0
4.3,67,100810.0,320,1.8,0.0
3.9,72,100800,270,1.9,0.0
3.6,76,100780.0,290,2.5,0.0
2.7,77,100750.0,290,2,0.0
2,78,100770.0,270,1.8,0.0
1.2,68,100820.0,290,3.6,0.0
0.2,54,100800,290,1.8,0.0
-0.8,47,100890.0,290,3.5,0.0
-1.6,52,100940.0,290,2.6,0.0
-2.4,50,101060.0,270,3.6,0.0
-2.4,38,101150.0,320,5.3,75.00000600000001
-1.6,34,101210.0,290,4.1,258.33335400000004
-0.6,30,101260.0,290,3,402.77781
-0.4,28,101230.0,290,4.4,491.66670600000003
0.7,26,101200,270,4.6,538.888932
1.1,24,101170.0,290,3.8,511.11115200000006
1.5,20,101160.0,290,3.1,444.44448000000006
1,20,101170.0,290,4.6,313.888914
0.1,21,101190.0,290,4,155.55556800000002
-1.4,24,101210.0,290,2.9,19.444446000000003
-2.4,29,101350.0,290,3.2,0.0
-3.2,31,101400,290,2.5,0.0
-4,33,101420.0,320,4,0.0
-4.8,36,101460.0,320,1.8,0.0
-5.4,38,101490.0,290,1.8,0.0
-5.5,40,101510.0,270,1.6,0.0
