Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
-4.2,44,101710.0,340,2.4,13.888890000000002
-5.3,48,101760.0,340,1.8,0.0
-6.4,54,101800,340,1.6,0.0
-7,60,101800,340,2.1,0.0
-7.5,63,101870.0,360,0.9,0.0
-8.1,67,101810.0,0,0.2,0.0
-9,71,101840.0,290,2.3,0.0
-8.9,70,101820.0,0,0.3,0.0
-9,72,101780.0,290,1.9,0.0
-9.4,74,101810.0,290,0.7,0.0
-9.6,76,101820.0,0,0.1,0.0
-9.6,76,101810.0,0,0.3,0.0
-9.5,76,101790.0,320,0.8,0.0
-9.3,75,101810.0,270,1,0.0
-9.7,77,101830.0,250,0.8,2.777778
-8.3,68,101840.0,230,0.6,61.111116
-6.7,54,101810.0,0,0.3,158.333346
-5.2,45,101820.0,180,1.1,333.33336
-3.9,32,101740.0,320,1.9,438.88892400000003
-3,28,101670.0,320,3.2,491.66670600000003
-1.6,29,101620.0,320,3.6,516.6667080000001
-1.2,29,101590.0,320,3.2,430.55559000000005
-0.9,28,101610.0,320,3.5,333.33336
-1.8,31,101610.0,320,3.3,161.111124
-2.8,37,101650.0,290,1.9,13.888890000000002
-4.2,43,101730.0,340,1.8,0.0
-5.1,46,101770.0,360,1.7,0.0
-6.2,53,101810.0,90,1.7,0.0
-6.5,53,101860.0,70,1.5,0.0
-6.8,53,101930.0,0,0.3,0.0
-7.3,56,101950.0,250,1.7,0.0
-7.9,59,102000,230,0.6,0.0
-8,62,102000,0,0,0.0
-7.9,62,101980.0,0,0,0.0
-7.4,61,101910.0,0,0,0.0
-7.2,62,101790.0,250,1.3,0.0
-8,66,101780.0,270,0.8,0.0
-8.4,67,101790.0,230,1,0.0
-8.3,67,101770.0,340,0.7,2.777778
-7.1,63,101810.0,0,0,66.666672
-4.5,52,101880.0,0,0.1,241.666686
-0.9,55,101940.0,200,2.6,311.11113600000004
-0.7,56,101920.0,340,1.8,163.888902
0.3,55,101850.0,320,3.3,252.77779800000002
0.6,52,101800,320,4,300.00002400000005
1.2,50,101790.0,320,2.4,325.000026
1.4,47,101820.0,320,1.9,172.222236
0.8,31,101780.0,320,3.2,138.8889
-0.8,33,101830.0,340,1.9,13.888890000000002
-2.5,39,101950.0,340,1.2,0.0
-3.3,43,101980.0,320,1.4,0.0
-4.1,47,101960.0,320,0.9,0.0
-4.5,47,102000,70,1.2,0.0
-4.6,44,102000,90,0.6,0.0
-5.3,49,101990.0,0,0,0.0
-6.2,56,101990.0,290,1.3,0.0
-6.7,60,102000,0,0,0.0
-6.9,64,102020.0,290,0.5,0.0
-7,64,102040.0,320,0.6,0.0
-6.8,64,102030.0,0,0,0.0
-6.4,66,102010.0,270,0.8,0.0
-6.3,65,101960.0,320,1.4,0.0
-6.1,65,101930.0,0,0.2,2.777778
-5.8,65,101880.0,0,0,44.444448
-3.6,53,101820.0,0,0,208.33335
-1.9,47,101770.0,140,0.8,255.55557600000003
-0.1,42,101610.0,140,1.2,294.44446800000003
1,42,101460.0,180,2.3,225.00001800000004
1.8,38,101340.0,180,3.1,138.8889
-0.6,78,101380.0,180,2.9,83.33334
-1,89,101410.0,180,1.9,38.888892000000006
-0.9,88,101430.0,180,2.8,33.333336
-0.9,90,101450.0,250,0.9,5.555556
-0.9,91,101490.0,0,0.1,0.0
-1.1,85,101550.0,320,2.3,0.0
-1.9,74,101560.0,290,3.1,0.0
-2.6,63,101590.0,270,2.5,0.0
-3.1,64,101590.0,290,3,0.0
-3.6,71,101590.0,320,1.4,0.0
-3.5,71,101610.0,290,2.4,0.0
-3.8,73,101640.0,320,1.9,0.0
-4.4,79,101670.0,320,2.6,0.0
-4.9,82,101680.0,340,2.2,0.0
-5.7,82,101720.0,340,1.8,0.0
-6.5,81,101730.0,340,1.8,0.0
-7.1,84,101750.0,340,1.1,0.0
-7.3,83,101780.0,0,0.3,2.777778
-6.8,83,101810.0,340,1.2,47.222226000000006
-6.7,76,101860.0,340,2.3,116.666676
-5.2,65,101880.0,320,2.3,238.88890800000001
-4.7,66,101830.0,320,1,277.7778
-4.5,58,101800,320,3.5,261.111132
-3.8,51,101760.0,320,3.7,433.33336800000006
-3.5,46,101790.0,320,3.6,258.33335400000004
-4.4,50,101840.0,320,4.6,225.00001800000004
-4.2,50,101890.0,320,3.6,236.11113
-5.7,59,101940.0,320,3.1,16.666668
-6.6,65,102000,290,1.7,0.0
-6.8,65,102050.0,320,1.5,0.0
-6.6,65,102080.0,320,2.1,0.0
-7.2,69,102090.0,320,1,0.0
-7.9,74,102070.0,0,0.3,0.0
-9.1,79,102060.0,320,0.8,0.0
-9.3,81,102120.0,290,0.8,0.0
-10,85,102120.0,0,0.1,0.0
-10.2,85,102190.0,0,0,0.0
-10.8,86,102250.0,0,0.4,0.0
-10.9,86,102300,0,0.2,0.0
-10.3,85,102270.0,50,1.2,0.0
-11.2,85,102260.0,270,0.7,0.0
-11.2,85,102290.0,320,0.7,2.777778
-9,80,102270.0,0,0.1,144.444456
-7,67,102290.0,340,0.5,313.888914
-5.2,59,102290.0,160,0.9,377.77780800000005
-4.3,52,102290.0,340,1.8,491.66670600000003
-3.4,49,102240.0,320,3.9,533.333376
-2.9,51,102200,320,4.2,500.00004
-3.1,55,102180.0,320,1.7,272.222244
-3.3,58,102180.0,360,1.5,175.00001400000002
-3.3,55,102220.0,320,1.7,122.222232
-4.5,61,102270.0,320,2.4,19.444446000000003
-5.3,61,102330.0,320,1.3,0.0
-6,67,102370.0,320,1.7,0.0
-6.8,72,102390.0,340,0.9,0.0
-7.3,75,102430.0,320,1.1,0.0
-8.2,78,102430.0,290,1.5,0.0
-8.5,80,102390.0,290,1.3,0.0
-9.4,84,102440.00000000001,0,0.4,0.0
-9.7,85,102480.0,0,0.4,0.0
-9.8,85,102500,0,0.2,0.0
-10.5,86,102540.00000000001,0,0,0.0
-10.6,86,102559.99999999999,0,0.2,0.0
-10.8,86,102580.0,0,0.1,0.0
-10.8,86,102600,0,0,0.0
-11.4,86,102630.0,250,0.5,2.777778
-9.3,82,102659.99999999999,180,0.6,130.555566
-6.5,71,102700,160,0.7,313.888914
-4.5,43,102720.0,340,2.2,502.777818
-3.4,43,102720.0,320,3.4,652.7778300000001
-3.6,46,102650.0,320,2.5,497.22226200000006
-2.4,40,102580.0,320,3.8,608.333382
-2.4,41,102559.99999999999,320,3.4,472.22226
-2.4,36,102540.00000000001,320,3.9,341.666694
-3,38,102550.0,320,3.2,194.44446
-4.2,44,102620.0,320,2.8,19.444446000000003
-5.5,48,102640.00000000001,320,2.2,0.0
-6.5,56,102670.0,340,2.8,0.0
-7.4,57,102740.00000000001,0,0.4,0.0
-8.2,62,102750.0,340,0.8,0.0
-8,62,102770.0,250,1,0.0
