Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
2.7,60,0,70,3.5,0.0
2.7,62,0,70,4,0.0
3,63,1012.8,70,3.2,0.0
3,64,0,70,3.4,0.0
3.2,64,0,70,3.7,0.0
3.4,65,1010.9,70,3.1,0.0
3.7,66,0,70,3.3,0.0
3.8,67,0,70,3.4,0.0
3.9,67,1011.1,70,3.6,2.777778
4.3,65,0,70,3.8,19.444446000000003
4.7,65,0,70,4.1,41.66667
4.4,85,1010.2,70,4.2,47.222226000000006
4,90,0,70,4.2,66.666672
4.2,90,0,70,4.4,75.00000600000001
4.3,90,1007.4,70,3.8,58.333338
4.2,91,0,70,2.6,47.222226000000006
3.7,93,0,70,3.9,36.111114
3.5,95,1006.9,70,2.9,13.888890000000002
3.4,95,0,70,3,0.0
3.5,95,0,70,2.8,0.0
3.5,95,1006.2,70,2.7,0.0
3.5,94,0,70,2,0.0
3.7,94,0,50,1.3,0.0
3.7,94,1004.6,50,1.1,0.0
3.8,91,0,320,1,0.0
2.6,94,0,270,3.8,0.0
2.8,95,1004.3,270,1.6,0.0
2.4,94,0,270,2.3,0.0
1.7,94,0,270,3,0.0
2,95,1003.9,270,2.8,0.0
1.4,94,0,270,2.7,0.0
1.5,94,0,270,4.4,0.0
1.8,90,1004.6,270,3.7,2.777778
1.6,89,0,290,2.7,16.666668
1.5,92,0,270,1.8,0.0
1.8,90,1004.8,270,3.3,80.555562
1,90,0,270,4,30.555558
0.6,88,0,270,4.4,19.444446000000003
0.7,77,1004.6,270,5.2,22.222224
0.3,83,0,270,4.8,25.000002
0.1,80,0,270,4,11.111112
0,75,1006.4,270,3.4,5.555556
-0.4,78,0,290,4,0.0
-1,75,0,290,3.5,0.0
-1.2,75,1008,270,3.4,0.0
-1.2,76,0,290,3.1,0.0
-1.8,76,0,340,2.3,0.0
-2.1,73,1008.7,270,3.1,0.0
-1.9,77,0,320,1.9,0.0
-2.2,78,0,270,3.5,0.0
-2,76,1009.5,270,4,0.0
-2,76,0,270,2.9,0.0
-2.1,76,0,270,3.5,0.0
-2.2,71,1010.2,270,3.3,0.0
-2.2,74,0,290,1.6,0.0
-2,74,0,0,0.1,0.0
-1.8,74,1011.3,20,0.5,5.555556
-0.6,69,0,230,3,22.222224
-0.5,69,0,250,3.5,94.44445200000001
0,64,1011.7,270,1.8,83.33334
0.8,66,0,270,3.2,130.555566
0.2,65,0,270,2.9,161.111124
0.3,66,1011.3,320,2.3,69.44445
-0.3,66,0,290,4.2,38.888892000000006
-0.5,66,0,320,3.1,16.666668
-0.9,67,1013.2,270,3.3,11.111112
-1.3,67,0,290,3.3,0.0
-1.7,66,0,320,2.6,0.0
-1.8,65,1014.4,290,2.8,0.0
-2,66,0,320,2.2,0.0
-2.1,65,0,320,2,0.0
-2.6,66,1014.6,340,1.9,0.0
-2.3,67,0,340,1.8,0.0
-2.8,68,0,360,2,0.0
-3.5,70,1015.3,360,1.8,0.0
-3.7,72,0,20,1,0.0
-3.8,71,0,20,1.8,0.0
-3.8,70,1015.4,360,0.7,0.0
-3.6,72,0,290,1,0.0
-3.9,75,0,20,1.1,0.0
-3.9,74,1016.4,290,0.8,2.777778
-2.4,67,0,290,0.8,27.777780000000003
-0.6,61,0,360,0.6,55.55556000000001
0.4,57,1016.4,50,2.7,72.222228
0,58,0,70,2.9,150.00001200000003
1.6,55,0,50,2.6,166.66668
2.4,46,1013.5,70,1.2,194.44446
2.3,47,0,20,0.7,163.888902
1.6,56,0,320,2.4,88.888896
1.2,58,1013.9,270,2.8,25.000002
0.6,62,0,290,2.7,0.0
0.5,64,0,320,1.2,0.0
-0.1,68,1014.5,290,0.9,0.0
-0.2,68,0,50,1,0.0
-0.5,72,0,50,0.6,0.0
-1.2,75,1014.3,340,0.3,0.0
-0.4,72,0,0,0,0.0
-0.6,74,0,0,0,0.0
-0.8,74,1013.9,270,1.8,0.0
-0.9,77,0,270,1.4,0.0
-1.2,77,0,70,0.5,0.0
-1.7,80,1013.1,340,0.4,0.0
-1.5,80,0,270,2.2,0.0
-1.8,80,0,270,1.7,0.0
-1.9,83,1014,270,2.3,8.333334
-0.8,73,0,270,1.6,52.777782
1.5,65,0,270,1.3,238.88890800000001
2.4,58,1012.7,250,1,311.11113600000004
4,46,0,230,2.2,247.22224200000002
3.5,46,0,270,3.4,255.55557600000003
