Tair,Humidity,Pressure,WindDirection,WindSpeed,GlobalRadiation
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
